"region_ts","nregion","genero","factor","edad","ingreso","d31","d34","casos","razon_casos"
6,"O'Higgins","Hombre",3878.82104492188,47,600000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",17181.53125,26,550000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",1979.05053710938,60,500000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",2497.45727539062,67,448000,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",12451.3095703125,49,430000,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",6886.03271484375,51,430000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",3480.25024414062,68,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",5385.6640625,66,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",4254.70361328125,36,401500,1,2,1890,0.323719197405442
6,"O'Higgins","Hombre",29283.859375,18,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",30859.658203125,27,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",3762.8046875,65,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",21901.03125,20,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",9673.9931640625,76,401500,2,1,1890,0.323719197405442
6,"O'Higgins","Hombre",3574.8369140625,75,401500,1,2,1890,0.323719197405442
6,"O'Higgins","Hombre",3976.73315429688,18,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",461.100555419922,48,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",60463.13671875,22,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",8626.869140625,37,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",10086.7470703125,62,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",28223.73046875,64,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",6250.92138671875,44,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",3441.67016601562,78,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",8183.9501953125,37,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",14115.447265625,69,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",9542.1298828125,46,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",25050.568359375,50,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",35682.07421875,18,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",13672.4091796875,44,401500,1,2,1890,0.323719197405442
6,"O'Higgins","Mujer",2429.814453125,67,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Mujer",4092.81323242188,50,401500,1,2,1890,0.323719197405442
6,"O'Higgins","Mujer",2299.7919921875,43,401500,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",38041.92578125,24,400000,1,2,1890,0.323719197405442
6,"O'Higgins","Hombre",7319.52099609375,19,350000,1,2,1890,0.323719197405442
6,"O'Higgins","Hombre",14032.916015625,30,320000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",12078.91796875,30,300000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",16915.787109375,57,300000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",5326.2958984375,66,280000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",9662.0849609375,58,200000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",6306.087890625,88,150000,1,1,1890,0.323719197405442
6,"O'Higgins","Hombre",10227.033203125,56,0,1,1,1890,0.323719197405442
7,"Maule","Hombre",985.13134765625,33,1300000,1,2,1272,0.217868158253821
7,"Maule","Hombre",11384.326171875,68,990000,1,2,1272,0.217868158253821
7,"Maule","Hombre",4695.720703125,62,700000,1,1,1272,0.217868158253821
7,"Maule","Hombre",15455.1337890625,29,580000,1,1,1272,0.217868158253821
7,"Maule","Hombre",12228.658203125,36,403000,1,1,1272,0.217868158253821
7,"Maule","Hombre",10983.7978515625,70,401500,1,1,1272,0.217868158253821
7,"Maule","Hombre",12076.8662109375,23,401500,1,1,1272,0.217868158253821
7,"Maule","Hombre",15205.720703125,37,401500,1,1,1272,0.217868158253821
7,"Maule","Hombre",12504.3671875,23,401500,1,2,1272,0.217868158253821
7,"Maule","Hombre",12077.6484375,20,401500,1,1,1272,0.217868158253821
7,"Maule","Hombre",2916.89965820312,69,401500,1,1,1272,0.217868158253821
7,"Maule","Hombre",1408.12475585938,67,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",6349.25,70,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",4901.23681640625,46,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",5415.43212890625,50,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",5086.3642578125,72,401500,3,3,1272,0.217868158253821
7,"Maule","Mujer",5368.591796875,57,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",2723.12622070312,42,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",17540.919921875,42,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",1504.00622558594,34,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",4326.2275390625,40,401500,2,1,1272,0.217868158253821
7,"Maule","Mujer",8637.9365234375,28,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",6509.1494140625,59,401500,1,1,1272,0.217868158253821
7,"Maule","Mujer",2892.64013671875,32,401500,1,2,1272,0.217868158253821
7,"Maule","Hombre",17981.68359375,51,400000,1,1,1272,0.217868158253821
7,"Maule","Hombre",24809.30859375,36,400000,1,1,1272,0.217868158253821
7,"Maule","Hombre",2634.46875,22,400000,1,1,1272,0.217868158253821
7,"Maule","Hombre",2059.51611328125,73,350000,1,2,1272,0.217868158253821
7,"Maule","Mujer",3955.19848632812,36,350000,1,1,1272,0.217868158253821
7,"Maule","Hombre",10920.5185546875,51,320000,1,1,1272,0.217868158253821
7,"Maule","Mujer",1441.76940917969,40,310000,1,2,1272,0.217868158253821
7,"Maule","Mujer",2140.59838867188,60,301000,1,1,1272,0.217868158253821
7,"Maule","Mujer",6569.01318359375,37,300000,1,1,1272,0.217868158253821
7,"Maule","Mujer",2963.732421875,42,200000,1,1,1272,0.217868158253821
7,"Maule","Mujer",4967.88427734375,50,150000,1,1,1272,0.217868158253821
7,"Maule","Mujer",1140.46215820312,70,130000,1,1,1272,0.217868158253821
7,"Maule","Mujer",13724.5859375,31,0,1,1,1272,0.217868158253821
8,"Biobío","Hombre",12304.6923828125,43,2500000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",2866.85034179688,33,2100000,2,2,1871,0.320464877431525
8,"Biobío","Hombre",4450.89453125,45,1800000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",25940.888671875,51,1400000,1,3,1871,0.320464877431525
8,"Biobío","Hombre",31919.736328125,50,1300000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5490.05859375,40,1300000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",2563.30932617188,53,1200000,1,2,1871,0.320464877431525
8,"Biobío","Hombre",4554.359375,50,1200000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",1452.51391601562,37,1100000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",6523.4638671875,67,1100000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",6625.95654296875,39,1000000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3286.78491210938,65,1000000,1,2,1871,0.320464877431525
8,"Biobío","Hombre",2302.22387695312,63,980000,1,2,1871,0.320464877431525
8,"Biobío","Hombre",2199.39428710938,52,900000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",5616.14501953125,29,900000,2,1,1871,0.320464877431525
8,"Biobío","Hombre",10205.0107421875,28,750000,3,3,1871,0.320464877431525
8,"Biobío","Hombre",1684.35192871094,48,750000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",3617.11401367188,39,700000,1,2,1871,0.320464877431525
8,"Biobío","Hombre",6123.4501953125,50,650000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",8365.7724609375,60,600000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",4379.67529296875,69,560000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",9895.0302734375,45,550000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",5255.3994140625,61,530000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",7968.9130859375,59,500000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",21945.20703125,48,500000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",15243.7783203125,30,500000,1,2,1871,0.320464877431525
8,"Biobío","Mujer",12316.337890625,30,500000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",6124.505859375,44,500000,1,3,1871,0.320464877431525
8,"Biobío","Mujer",24770.5625,56,500000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",3228.98266601562,67,450000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",8357.7431640625,60,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",8241.52734375,21,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",1368.99658203125,68,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",9598.85546875,46,401500,1,2,1871,0.320464877431525
8,"Biobío","Hombre",25947.640625,22,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",13464.6748046875,46,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",14877.5458984375,25,401500,2,1,1871,0.320464877431525
8,"Biobío","Hombre",22060.8984375,23,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",11134.2568359375,69,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",10343.125,79,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",6059.77490234375,46,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",5658.40966796875,73,401500,2,1,1871,0.320464877431525
8,"Biobío","Hombre",5945.6162109375,53,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",2725.95190429688,71,401500,2,1,1871,0.320464877431525
8,"Biobío","Hombre",4372.85546875,50,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",1988.64404296875,80,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3520.77563476562,40,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",1547.15563964844,62,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",11160.1240234375,18,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",11898.0810546875,60,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",1947.05773925781,71,401500,2,2,1871,0.320464877431525
8,"Biobío","Mujer",12230.37890625,44,401500,1,2,1871,0.320464877431525
8,"Biobío","Mujer",4425.07421875,68,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",25382.0703125,22,401500,1,2,1871,0.320464877431525
8,"Biobío","Mujer",6125.24072265625,61,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",9735.9228515625,20,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",6854.2509765625,66,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5593.90966796875,64,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5872.3876953125,75,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",15113.0654296875,35,401500,2,1,1871,0.320464877431525
8,"Biobío","Mujer",1776.95300292969,72,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",7181.2919921875,49,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",12957.5048828125,24,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",7719.84375,39,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",10450.4404296875,42,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5387.87109375,75,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",2775.96020507812,47,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5432.873046875,71,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3696.34033203125,48,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3609.5244140625,34,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",9812.880859375,37,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",1523.92370605469,74,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",4555.6435546875,62,401500,2,1,1871,0.320464877431525
8,"Biobío","Mujer",1659.59497070312,62,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",7396.51708984375,50,401500,1,2,1871,0.320464877431525
8,"Biobío","Mujer",11214.609375,35,401500,1,1,1871,0.320464877431525
8,"Biobío","Mujer",6555.9794921875,72,401500,1,1,1871,0.320464877431525
8,"Biobío","Hombre",939.990539550781,52,400000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",23095.404296875,58,400000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",8553.6513671875,50,387000,1,3,1871,0.320464877431525
8,"Biobío","Hombre",4547.13916015625,53,380000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",6799.0966796875,56,370000,1,2,1871,0.320464877431525
8,"Biobío","Mujer",20951.28515625,57,360000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",20826.4375,57,350000,2,1,1871,0.320464877431525
8,"Biobío","Hombre",4623.0927734375,36,350000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",2363.3154296875,65,320000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3470.92626953125,48,310000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5548.6298828125,50,301000,1,2,1871,0.320464877431525
8,"Biobío","Mujer",10628.8662109375,35,300000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3720.65161132812,47,300000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",3326.97192382812,44,300000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",8958.173828125,62,243000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",6441.71240234375,27,240000,1,2,1871,0.320464877431525
8,"Biobío","Mujer",6670.2490234375,39,220000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",12297.3369140625,31,210000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",5230.859375,36,200000,1,1,1871,0.320464877431525
8,"Biobío","Mujer",4475.96923828125,62,180000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",5099.79345703125,60,150000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",2637.4921875,21,111000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",14604.125,53,80000,1,1,1871,0.320464877431525
8,"Biobío","Hombre",11582.3896484375,52,30000,1,2,1871,0.320464877431525
9,"Araucania","Hombre",1176.33605957031,46,3000000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",2768.52099609375,80,2000000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",5118.12451171875,39,1900000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",8351.755859375,56,1500000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",5759.9912109375,57,1300000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",1412.55908203125,45,1100000,1,2,255,0.0436763996499405
9,"Araucania","Hombre",7972.169921875,36,1000000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",5539.24951171875,45,900000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",18806.974609375,25,900000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",21298.63671875,28,900000,1,3,255,0.0436763996499405
9,"Araucania","Hombre",4218.63525390625,49,850000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",4431.05859375,45,750000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",8606.02734375,45,700000,1,2,255,0.0436763996499405
9,"Araucania","Hombre",2987.94311523438,26,700000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",27425.8671875,27,650000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",15038.5478515625,67,630000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",11860.091796875,26,600000,1,1,255,0.0436763996499405
9,"Araucania","Mujer",10288.615234375,28,600000,1,1,255,0.0436763996499405
9,"Araucania","Hombre",12008.595703125,48,550000,1,3,255,0.0436763996499405
